"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2200",0.0337665019604917,-0.298333821208658,-0.233503717245314,-19.7729735493788,-509.694076082071,-398.933855172388,1549.74357686249,-3120.60625174868
"600_2200",-0.342177398648493,-0.199047950360308,-0.276205823384549,21.7307361293498,-340.067246629639,-471.889078442811,1353.23840934488,6563.34406996718
"600_2200",-0.0522039526029285,-0.0730527451828269,-1.03795294068074,-10.0306633822772,-124.808348280357,-1773.31039093594,1281.97653906295,26.3947855373144
"600_2200",0.00579703864044565,-0.276532407640817,-1.63833828353834,-6.50512721805601,-472.447037510565,-2799.05011894015,1519.26803307718,1505.42170298832
"600_2200",-0.015820398873597,-0.368695528924551,-1.68336606196533,-0.584103488011035,-629.904870354458,-2875.97868114738,1615.62631236866,2929.78709772968
"600_2200",0.210095676967536,-0.164037525451425,-0.434023042699934,5.96792525248143,-280.253022064422,-741.514900493128,1442.96295854701,3076.88480007612
"600_2200",0.409741656378456,-0.372892808275824,-0.612305330796174,-10.8521270746234,-637.075791882358,-1046.10465751386,1719.05688001737,-632.550080456079
"600_2200",-0.284908917201986,-0.243397750906631,-0.348414144366125,-7.65748415234463,-415.837504665762,-595.25475417825,1415.31987082542,-181.043543409841
"600_2200",-0.163403790556486,-0.846150917536912,-0.540731060987241,-0.553835694681292,-1445.62258611079,-923.82223853194,2106.55032105324,1679.9374766513
"600_2200",-0.393258565172218,-0.410336192107664,-1.02821005106253,2.28321494947631,-701.046651271471,-1756.66496635014,1573.7908011134,2874.90615582691
"600_2200",-0.213020140391499,-0.0351834272469571,-1.04668187453889,-12.8693458800412,-60.1097936914642,-1788.22350356926,1202.98016847359,-623.133132982709
"600_2200",-0.127783272148669,-0.184686758117726,-0.439300822659824,-9.39281238947216,-315.531595318418,-750.531823782356,1387.22273260228,-484.005435990821
"600_2200",-0.0118004190254329,-0.280425337254796,-0.337031305020833,-31.2687082486049,-479.097986956427,-575.807526372217,1519.4641324335,-5675.9868119834
"600_2200",0.00488824248053933,-0.339961230235338,-0.812788578202683,-3.62216979877276,-580.813212684102,-1388.62406460892,1588.82756308057,1266.74210644938
"600_2200",-0.0491815103954811,-0.672981833946523,-0.0318389889838747,12.9496363415535,-1149.76858032292,-54.3959246986386,1942.58939708565,4255.61227070671
"600_2200",0.19951632880607,-0.39694761618898,-0.533703594700351,-10.148916027823,-678.17268476884,-911.816030446706,1696.70333404128,-555.728046012618
"600_2200",-0.123066648950699,-0.282441914528578,-0.440775108306417,-8.63567580035283,-482.543246653247,-753.050595061712,1495.84680161967,-306.579963838897
"600_2200",-0.205555286542785,-0.197966016235844,-1.16125731781818,-3.48743284776405,-338.218795750969,-1983.97209307661,1383.77135486733,1681.33669426076
"600_2200",-0.0789573534063795,-0.14833432684355,-0.194531616984243,5.24638459506816,-253.42459452125,-332.351231200794,1358.57288445999,2645.91003190619
"600_2200",0.119062988869657,-0.493976606430451,-1.37408475867356,-18.6694118193147,-843.943703736595,-2347.58117163234,1784.75254279379,-1609.74572190836
"600_2200",0.00468338231150484,-0.377696279990426,-0.270039998761895,-8.81976660796011,-645.282374252541,-461.354958403736,1630.28786222771,-537.130547221484
"600_2200",0.0628288232475299,-0.148727284943331,-2.04312564358251,-5.66830455320332,-254.095951241033,-3490.61676281427,1391.92725760787,2144.98696030483
"600_2200",-0.092792405345353,-0.138220690081759,-1.22775798902446,10.1184709300023,-236.145759945115,-2097.58642628227,1344.23563021516,4913.71721548715
"600_2200",-0.142694934525846,-0.143677658855476,-0.315742184675158,-3.19231837374066,-245.468821762445,-539.435724874057,1338.65104865993,819.809744973389
"600_2200",-0.0814831711952579,-0.0919928318382098,-0.94257145421904,5.55107569792492,-157.166898610385,-1610.35408105303,1296.0117833469,3539.48814876786
"600_2200",-0.0996768681235599,-0.433176530327463,-0.394243020113156,10.7142766218705,-740.068660372478,-673.551966298313,1667.08313513233,4135.2094059098
"600_2200",-0.305865189686489,-0.174205140145328,-0.873919262173121,-8.89366047191667,-297.624076262608,-1493.06394125564,1334.34330617963,109.967803014746
"600_2200",-0.0836168530780547,-0.507559744857023,-0.10008828139579,-13.1070367215793,-867.150074246577,-170.997722973519,1752.63237985724,-1719.55959558221
"600_2200",-0.160243180210864,-0.224638232804656,-0.30048985385891,6.30507935313421,-383.787450106094,-513.377590962219,1423.63157855825,3008.28642560944
"600_2200",-0.19179634645685,-0.446509195181262,-0.0690484024910654,-2.19944915675337,-762.847104555701,-117.967053048309,1660.35908583084,778.990945939793
"600_2200",-0.131402782566821,-0.36490231476435,-0.12889707285138,5.29085296000412,-623.424281667155,-220.216649223682,1584.61612498153,2584.03858864418
"600_2200",-0.366745268146254,-0.435967264815614,-0.0305001687589662,-18.3894574805913,-744.836543647548,-52.1085918886672,1608.14078472693,-3022.66010997966
"600_2200",-0.202924626348488,-0.445477882179598,-0.638849125118833,0.735989088302277,-761.085138294534,-1091.45390644644,1656.64072270131,2087.35719815533
"600_2200",0.10976843297798,-0.183586201593187,-0.828313567790743,0.377359174618881,-313.651328647081,-1415.14802757166,1441.17060126355,2212.49234284609
"600_2200",0.348705200048125,-0.585240673956323,-0.145864190703048,10.8326694912187,-999.865531133285,-249.204443574805,1938.46326430139,3889.48752516096
"600_2200",-0.253589047980045,-0.498595188125385,-1.18965793204343,3.59600939096183,-851.83440724541,-2032.49366119468,1703.30473505732,3357.32097493398
"600_2200",0.0600118347827501,-0.387619220459145,-0.239624877163578,2.7357522866777,-662.235410129367,-409.391666949981,1654.04993907179,2112.55402002546
"600_2200",-0.0979600925680872,-0.0657144926630538,-0.220811697189515,-13.7943834960606,-112.271171560099,-377.249932747007,1263.28022068946,-1746.36493605039
"600_2200",0.054795969885644,-0.133957682695693,-1.45578639242357,-10.7735787018072,-228.862544109348,-2487.16587765025,1373.8157711939,313.502296278783
"600_2200",-0.0713475916464543,-0.64357563655394,-0.261217519334502,14.4455016136824,-1099.52900456722,-446.282026068139,1905.0962495204,4855.25780708471
"600_2200",-0.383846123514762,-0.294370178490099,-0.529221902169807,-9.26308099350591,-502.922315491299,-904.159197827512,1448.41582786935,-354.970828531001
"600_2200",-0.0249327511893078,-0.492881844585004,-1.0980423402974,10.4214898890404,-842.073337094675,-1875.97126557582,1750.11314741914,4841.39203584916
"600_2200",0.104518232311496,-0.487238931702426,-1.46157999249931,17.3077940546226,-832.432595537299,-2497.06406360125,1773.96399494833,6840.24635512619
"600_2200",0.17936728405168,-0.346439923107065,-0.146692458245844,11.4858264823066,-591.881858418253,-250.619512970102,1636.46727292255,4042.05878399266
"600_2200",-0.294005486672956,-0.431533521862195,-0.984919321405199,-7.00254158422923,-737.26163139297,-1682.70409806434,1620.1536055352,671.175329873382
"600_2200",-0.109472843493725,-0.338635911188431,-0.699338857830989,-0.637643210138275,-578.548946217797,-1194.79873775744,1560.81559528247,1834.94342521506
"600_2200",-0.409580611938135,-0.00349367969696357,-0.213166331638634,12.4985276705803,-5.96884335157258,-364.188062942979,1122.48154722354,4350.32359316358
"600_2200",0.172289813517394,-0.268464765614109,-0.734501270597753,-3.10177364167811,-458.663721451044,-1254.87262886158,1549.05266373817,1301.46119344166
"600_2200",-0.0606813436566878,-0.165803934637322,-1.49235667057947,4.43045547298562,-283.270877345936,-2549.64506308494,1382.03274359691,3884.03877770839
"600_2200",0.053342972445708,-0.257951195459653,-0.330148592968887,-18.0376987324325,-440.70161308368,-564.048626405585,1509.86899507653,-2611.37547259654
"600_2200",-0.281905798150219,-0.264833928712766,-0.386902836839965,8.74130112364517,-452.460549271847,-661.011490945753,1439.59658663688,3669.01910794445
"600_2200",0.0197739967291123,-0.307684700559688,-0.433298134599892,-6.51646554768502,-525.669763290679,-740.27641749848,1556.78037551941,177.266798174952
"600_2200",-0.150649550415726,-0.428051833558498,-0.342064146854419,-17.5591269850549,-731.313274964696,-584.405980473211,1649.61042955195,-2487.14632638848
"600_2200",-0.166399250374278,-0.505209030995564,-0.173255278769767,-15.3852874729082,-863.133952558141,-296.001267577152,1730.82492903151,-2168.07703322525
"600_2200",-0.0596305484861679,-0.178198066150355,-0.61212136502211,11.0722152606936,-304.445866439635,-1045.79035769742,1395.91005231732,4457.98339024741
"600_2200",-0.0779521761212424,-0.567191688052282,-2.16913361228444,0.383871984812331,-969.029398785607,-3705.89746724901,1819.54174327933,3688.88219296384
"600_2200",0.0482431435539057,-0.138637766856066,-0.441166812681064,-3.03090052202939,-236.85832267191,-753.719809831007,1377.44224100322,995.255064121083
"600_2200",0.0309902312956305,-0.033168651552746,-0.362668713077079,20.7850349272471,-56.6676119374373,-619.608242494269,1257.42208667463,6438.8640139853
"600_2200",-0.0835288320071192,-0.197698735064951,-1.04998592064223,3.89083439331746,-337.76215416437,-1793.86836381055,1411.81135631541,3272.14137717973
"600_2200",-0.145655964242751,-0.561833014989517,-1.60359917703263,-7.50056296357581,-959.874272140273,-2739.69943344761,1797.92677887972,1236.07351867641
"600_2200",-0.0874240253185808,-0.222338035330062,-1.40253865964666,3.68645521772426,-379.85763409707,-2396.19377850562,1438.0096906549,3612.48701727564
"600_2200",0.0591225811083965,-0.487161041850915,-1.03489391482247,0.336033462999794,-832.299523142955,-1768.08414018024,1763.33764704964,2430.13130996553
"600_2200",0.0665683590117006,-0.26867722516928,-1.2823803528744,-4.1230385188911,-459.026702008323,-2190.90703995967,1524.73830878208,1666.98498424925
"600_2200",-0.251012045849421,-0.214962615936172,-0.0899615625261115,7.71203301454111,-367.25695892569,-153.696538022003,1391.91244515522,3103.39759331993
"600_2200",-0.123278617756733,-0.398620789982791,-0.793988519839805,-8.03344612880064,-681.031250276119,-1356.50474827149,1623.59222832007,221.783429463134
"600_2200",-0.0788012167567925,-0.183964021529334,-0.445437782610028,3.84718284581038,-314.29682228404,-761.016629424235,1397.80115328695,2597.01374967764
"600_2200",-0.0942933805216261,-0.345106277435745,-0.396117193921952,-11.3286263926021,-589.603366172518,-676.753934094057,1571.45748470929,-980.994134838256
"600_2200",0.230781835895025,-0.228611196349254,-1.26113173230035,-5.13750396644915,-390.575135038926,-2154.6044310646,1518.79605437207,1408.05747542675
"600_2200",-0.0890986271277973,-0.254768530861451,-0.314639441484545,8.12152589338455,-435.264129377382,-537.551722351585,1473.29380932169,3445.62160885806
"600_2200",-0.262167789198311,-0.370950621132457,-0.350864582465853,-7.14402940771279,-633.757625414988,-599.441251633272,1560.90609250598,-59.1261735184989
"600_2200",-0.0649547945378892,-0.420179446632356,-0.726547661578494,14.4629108627467,-717.863546185623,-1241.28413465678,1660.8488927394,5371.15483108448
"600_2200",-0.326387577894853,-0.348628315966944,-0.421012947964975,8.08704665358892,-595.620659712394,-719.287557348425,1521.44041139788,3554.62459889249
"600_2200",-0.184702984556702,-0.307650419661726,-0.231726734796912,-7.95554170588943,-525.611195440266,-395.897935799978,1509.26401173973,-378.605219158615
"600_2200",0.0118403260069193,-0.226618785231579,-0.0847496521142661,-0.275568855402212,-387.171162469927,-144.792150811643,1465.76718314783,1242.97857574829
"600_2200",-0.0329157266059219,-0.451790341465263,-1.05855277454779,-3.75523204578258,-771.869779105213,-1808.50456787429,1703.05963136395,1506.18177354235
"600_2200",-0.144526090929091,-0.232524035763949,-0.215061185666615,-7.56233108984522,-397.260099761499,-367.425362251483,1435.9552570269,-305.635244333564
"600_2200",0.2877205750773,-0.327553437571952,-0.261206809019654,12.9178970407554,-559.614883938936,-446.263727827567,1640.85164061039,4500.54296510396
"600_2200",0.0962643850222743,-0.249681624408447,-0.968838812599207,-0.735932995438788,-426.573307551765,-1655.23104775582,1510.73878084291,2108.56600646363
"600_2200",-0.231795510025092,-0.236833254586991,-1.15122246772951,9.87647653407257,-404.622266403375,-1966.82786308671,1420.43174401551,4773.33950336184
"600_2200",0.102164662788616,-0.348172787781983,-0.233042701813442,13.225148886411,-594.842403943663,-398.146224612582,1620.44728348404,4540.90548738619
"600_2200",-0.0152990394198221,-0.443887012150238,-0.65940687195507,18.0036308127656,-758.367186214893,-1126.57617899862,1698.45663046069,6119.44078083673
"600_2200",-0.248150054366515,-0.554842797844552,-1.4846635847654,-6.11071149068676,-947.931703058157,-2536.50166469204,1766.43899067664,1427.96393258903
"600_2200",-0.175010592524565,-0.272195656851975,-0.636873282387155,-10.0288764968473,-465.037833359451,-1088.07824045079,1472.5149498165,-414.370619505215
"600_2200",0.114654826025646,-0.317050468478963,-1.59912531501531,-9.52871375572904,-541.670887156134,-2732.05597901726,1589.11346059719,760.224661340917
"600_2200",0.00332968052375457,-0.023222153158852,-0.71650115985002,0.924067089265946,-39.674328076464,-1224.11999820183,1240.05846158643,2216.44390501009
"600_2200",-0.288053223616775,-0.123951513204938,-0.322164640126455,-13.3464398515275,-211.767314031012,-550.408290720479,1283.2010928809,-1530.86800315864
"600_2200",-0.0478146190688323,-0.58613523977693,-0.0874287384981991,-13.9373767589385,-1001.39386907895,-149.369286765155,1847.37711296493,-1926.28616539805
"600_2200",-0.0741823342367991,-0.459610926437231,-0.0574207505582523,15.2132991092904,-785.231005853021,-98.1015705331573,1702.08020752368,4809.36427728175
"600_2200",-0.332195054563548,-0.549792594435287,-0.17315640355072,1.41948110345664,-939.303587243854,-295.832342333559,1741.36897972464,1733.80753330458
"600_2200",-0.120449185458571,-0.612301625002489,-0.0229018655330321,11.6393944098331,-1046.09832628034,-39.1271266064415,1859.29423292433,3941.54918597265
"600_2200",-0.224132991958318,-0.286783229434611,-1.74249205963574,10.4832688533018,-489.960248456955,-2976.99361345695,1477.15500868448,5564.61978175122
"600_2200",0.0141998414815537,-0.323607800383724,-0.406072263722223,1.34661155747369,-552.873885238014,-693.76186193685,1573.00120070549,1973.09074519513
"600_2200",-0.20255413491854,-0.112482245409367,-0.354189244474423,5.01379597720011,-192.172425899596,-605.121333508931,1290.43761962904,2767.52445765397
"600_2200",-0.284301729931205,-0.351271956958918,-0.62000327328705,-14.4395785878314,-600.137238313633,-1059.25635338838,1534.12051702442,-1457.07294170997
"600_2200",-0.0711717238939123,-0.308878525940136,-0.963867499787799,-5.41408523638138,-527.709376908155,-1646.73771407994,1536.97636547844,1016.85128512992
"600_2200",0.0387771912183501,-0.334490562143893,-0.807530594274008,-8.50492973878045,-571.466746007531,-1379.64096222474,1590.67879271224,127.203044602885
"600_2200",0.0917782978333447,-0.256652486657523,-0.759020514103332,-2.31655818460106,-438.482809394847,-1296.76299554604,1517.3649525222,1510.75548870342
"600_2200",-0.0491065960069311,-0.223159921593331,-0.970152679927382,-1.88033487867271,-381.261801274308,-1657.47574931602,1447.81088906148,1844.28615431095
"600_2200",-0.0527209747960869,-0.10903708516597,-0.82818803699846,28.4730475510509,-186.286476528858,-1414.93356210833,1321.43860672983,8736.04948963132
"600_2200",0.0928945303279715,-0.0444048738695662,-0.605772416132879,1.80626529092941,-75.8643490999292,-1034.94337553134,1284.1556322487,2299.4868466517
"600_2200",-0.135706192099828,-0.410600946595945,-1.05627100143427,-7.61824379460695,-701.49897609923,-1804.60622931445,1633.8845540976,606.697532738004
"600_2200",0.0174336317834068,-0.0591913857025696,-1.03985185308099,-4.69394964883086,-101.126645733498,-1776.55462384753,1282.89883705319,1267.6450035176
"600_2200",-0.467482673388311,-0.168921673757396,-0.512280064703008,-11.359729615424,-288.597437887523,-875.214594229473,1291.0047208297,-860.439126256742
"600_2200",0.117971805168817,-0.300023741028312,-0.0536123799217123,6.052558532846,-512.581251654863,-91.5950874763412,1571.1545587817,2678.09148168525
